,FIPS,Admin2,Province_State,Country_Region,Lat,Long_,2020-03-25,2020-03-24,2020-03-23,2020-03-22,2020-03-21,2020-03-20,2020-03-19,2020-03-18,2020-03-17,2020-03-16,2020-03-15,2020-03-14,2020-03-13,2020-03-12,2020-03-11,2020-03-10,2020-03-09,2020-03-08,2020-03-07
1917,25017,Middlesex,Massachusetts,US,42.48607732,-71.39049229,446,304,232,199,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1
1918,34023,Middlesex,New Jersey,US,40.43629879,-74.41426991,316,277,210,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1919,51119,Middlesex,Virginia,US,37.63191998,-76.55064617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1920,26111,Midland,Michigan,US,43.64330771,-84.38804374,6,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1921,48329,Midland,Texas,US,31.86904128,-102.0315682,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1922,42087,Mifflin,Pennsylvania,US,40.61116939,-77.61070738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1923,48331,Milam,Texas,US,30.78581830000001,-96.97718698,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1924,49027,Millard,Utah,US,39.0729209,-113.1020328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1925,27095,Mille Lacs,Minnesota,US,45.93705297,-93.63236823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1926,5091,Miller,Arkansas,US,33.31403423,-93.89285258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1927,13201,Miller,Georgia,US,31.16568912,-84.73151117,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1928,29131,Miller,Missouri,US,38.21450288,-92.42610898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1929,19129,Mills,Iowa,US,41.03299766,-95.61920963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1930,48333,Mills,Texas,US,31.49557106,-98.59272068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1931,55079,Milwaukee,Wisconsin,US,43.00486062,-87.96733172,325,243,204,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1932,46097,Miner,South Dakota,US,44.02197882,-97.60992207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1933,8079,Mineral,Colorado,US,37.66954283,-106.9281698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1934,30061,Mineral,Montana,US,47.15283992,-115.0015239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1935,32021,Mineral,Nevada,US,38.53841696,-118.4344506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1936,54057,Mineral,West Virginia,US,39.41561583,-78.94104895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1937,54059,Mingo,West Virginia,US,37.73048351,-82.13338365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1938,16067,Minidoka,Idaho,US,42.85518524,-113.6357257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1939,46099,Minnehaha,South Dakota,US,43.67441641,-96.7910885,13,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940,26113,Missaukee,Michigan,US,44.33772443,-85.09256478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1941,5093,Mississippi,Arkansas,US,35.76271485,-90.05194370000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1942,29133,Mississippi,Missouri,US,36.82516239,-89.29505753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1943,30063,Missoula,Montana,US,47.03728583,-113.92135079999998,6,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1944,13205,Mitchell,Georgia,US,31.22483255,-84.19381821,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1945,19131,Mitchell,Iowa,US,43.35638371,-92.78887719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1946,20123,Mitchell,Kansas,US,39.39331582,-98.20906732,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1947,37121,Mitchell,North Carolina,US,36.01059309,-82.1582442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1948,48335,Mitchell,Texas,US,32.30623474,-100.9212058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949,1097,Mobile,Alabama,US,30.78472347,-88.20842409,10,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950,6049,Modoc,California,US,41.58965602,-120.7244817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1951,8081,Moffat,Colorado,US,40.61810999,-108.2070876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1952,4015,Mohave,Arizona,US,35.70471703,-113.7577902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1953,29135,Moniteau,Missouri,US,38.63571781,-92.57976951,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1954,34025,Monmouth,New Jersey,US,40.26549699,-74.22240686,313,288,238,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1955,6051,Mono,California,US,37.93899289,-118.8872409,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956,19133,Monona,Iowa,US,42.05220391,-95.95743843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,54061,Monongalia,West Virginia,US,39.63218457,-80.04766838,16,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1958,1099,Monroe,Alabama,US,31.56729412,-87.36995001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1959,5095,Monroe,Arkansas,US,34.6815935,-91.20540287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,12087,Monroe,Florida,US,25.20904673,-81.07812416,8,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,13207,Monroe,Georgia,US,33.014289,-83.92097166,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,17133,Monroe,Illinois,US,38.27594376,-90.17761038,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,18105,Monroe,Indiana,US,39.16130004,-86.52414358,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,19135,Monroe,Iowa,US,41.02988815,-92.8690667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,21171,Monroe,Kentucky,US,36.71225341,-85.71596443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,26115,Monroe,Michigan,US,41.92734151,-83.53749864,18,12,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,28095,Monroe,Mississippi,US,33.89236763,-88.4808438,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,29137,Monroe,Missouri,US,39.49593978,-92.00043978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,36055,Monroe,New York,US,43.14638895,-77.69322942,118,106,81,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,39111,Monroe,Ohio,US,39.72984936,-81.08464734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,42089,Monroe,Pennsylvania,US,41.05934058,-75.34031025,51,45,43,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,47123,Monroe,Tennessee,US,35.44550387,-84.24902965,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,54063,Monroe,West Virginia,US,37.56274716,-80.54577965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,55081,Monroe,Wisconsin,US,43.94641218,-90.618819,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,48337,Montague,Texas,US,33.67521893,-97.72500958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,26117,Montcalm,Michigan,US,43.31082541,-85.15252824,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,6053,Monterey,California,US,36.21862405,-121.2413397,24,20,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,8083,Montezuma,Colorado,US,37.33859579,-108.5958857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,1101,Montgomery,Alabama,US,32.2206831,-86.20969272,13,9,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,5097,Montgomery,Arkansas,US,34.53704874,-93.65824478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,13209,Montgomery,Georgia,US,32.17201038,-82.53527476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,17135,Montgomery,Illinois,US,39.23198845,-89.47809254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,18107,Montgomery,Indiana,US,40.04034823,-86.89335024,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,19137,Montgomery,Iowa,US,41.03018714,-95.15642896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,20125,Montgomery,Kansas,US,37.19236568,-95.74329258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,21173,Montgomery,Kentucky,US,38.03253032,-83.9145241,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,24031,Montgomery,Maryland,US,39.13676329,-77.20358245,127,107,94,83,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3
1988,28097,Montgomery,Mississippi,US,33.49419589,-89.61729103,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,29139,Montgomery,Missouri,US,38.94022054,-91.47000721,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,36057,Montgomery,New York,US,42.90123494,-74.44011632,4,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,37123,Montgomery,North Carolina,US,35.33155144,-79.90416657,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,39113,Montgomery,Ohio,US,39.75394919,-84.29050975,14,10,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,42091,Montgomery,Pennsylvania,US,40.21053671,-75.36652296,219,159,136,110,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0
1994,47125,Montgomery,Tennessee,US,36.49609412,-87.38550661,6,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,48339,Montgomery,Texas,US,30.30079133,-95.50572772,31,23,19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,51121,Montgomery,Virginia,US,37.17746986,-80.37868691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,26119,Montmorency,Michigan,US,45.0275929,-84.12696227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,42093,Montour,Pennsylvania,US,41.03023987,-76.66345939,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,8085,Montrose,Colorado,US,38.40214114,-108.26390220000002,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,46101,Moody,South Dakota,US,44.02266214,-96.67081159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,37125,Moore,North Carolina,US,35.30885257,-79.48474178,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,47127,Moore,Tennessee,US,35.27724699,-86.36230578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,48341,Moore,Texas,US,35.83769242,-101.8930281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,35033,Mora,New Mexico,US,36.01095101,-104.9497716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,22067,Morehouse,Louisiana,US,32.81686191,-91.80421614,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,1103,Morgan,Alabama,US,34.45500589,-86.85475946,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,8087,Morgan,Colorado,US,40.26279810000001,-103.8093302,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,13211,Morgan,Georgia,US,33.59232073,-83.49129491,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,17137,Morgan,Illinois,US,39.71654544,-90.20255104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,18109,Morgan,Indiana,US,39.47899078,-86.44573375,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,21175,Morgan,Kentucky,US,37.92465657,-83.25558245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,29141,Morgan,Missouri,US,38.4181765,-92.88791859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,39115,Morgan,Ohio,US,39.62081738,-81.85308173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,47129,Morgan,Tennessee,US,36.13248031,-84.64880098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,49029,Morgan,Utah,US,41.08830262,-111.5727723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,54065,Morgan,West Virginia,US,39.55439028,-78.26311676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,31123,Morrill,Nebraska,US,41.71711774,-103.0061405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,20127,Morris,Kansas,US,38.68827511,-96.65128437,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,34027,Morris,New Jersey,US,40.86095313,-74.54553709999998,223,204,177,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,48343,Morris,Texas,US,33.11304005,-94.73255695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,27097,Morrison,Minnesota,US,46.01265363,-94.27341528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,39117,Morrow,Ohio,US,40.52363560000001,-82.7892599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,41049,Morrow,Oregon,US,45.41846568,-119.584546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,20129,Morton,Kansas,US,37.19141121,-101.79925190000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,38059,Morton,North Dakota,US,46.71681782,-101.2822377,8,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,48345,Motley,Texas,US,34.07408766,-100.779722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2027,17139,Moultrie,Illinois,US,39.64187451,-88.62099969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2028,38061,Mountrail,North Dakota,US,48.20197971,-102.3555315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2029,27099,Mower,Minnesota,US,43.67142874,-92.75234549,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030,21177,Muhlenberg,Kentucky,US,37.21425819,-87.14632053,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031,41051,Multnomah,Oregon,US,45.54747959,-122.4169351,33,25,21,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032,13213,Murray,Georgia,US,34.78897608,-84.74993177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2033,27101,Murray,Minnesota,US,44.02216709,-95.76328482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2034,40099,Murray,Oklahoma,US,34.48116015,-97.06826283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035,19139,Muscatine,Iowa,US,41.48370744,-91.1121697,6,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2036,13215,Muscogee,Georgia,US,32.50931999,-84.87142262,4,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037,26121,Muskegon,Michigan,US,43.29123859,-86.15176712,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2038,39119,Muskingum,Ohio,US,39.96575964,-81.94363275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039,40101,Muskogee,Oklahoma,US,35.61318461,-95.37802952,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040,30065,Musselshell,Montana,US,46.49684637,-108.39498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041,48347,Nacogdoches,Texas,US,31.62017125,-94.61803994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042,31125,Nance,Nebraska,US,41.39750195,-97.99327291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2043,25019,Nantucket,Massachusetts,US,41.2942019,-70.08774729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2044,6055,Napa,California,US,38.50735751,-122.332839,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2045,37127,Nash,North Carolina,US,35.96575634,-77.98422508,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046,12089,Nassau,Florida,US,30.61037141,-81.80297522,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2047,36059,Nassau,New York,US,40.74066522,-73.58941873,3285,2869,2442,1900,0,0,0,0,0,0,0,0,0,0,0,0,17,5,4
2048,22069,Natchitoches,Louisiana,US,31.72321584,-93.09816516,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2049,56025,Natrona,Wyoming,US,42.96180148,-106.797885,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,4017,Navajo,Arizona,US,35.3997715,-110.3218983,37,32,25,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051,48349,Navarro,Texas,US,32.04620681,-96.47428766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2052,21179,Nelson,Kentucky,US,37.80335779,-85.4657193,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2053,38063,Nelson,North Dakota,US,47.9226426,-98.19038437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2054,51125,Nelson,Virginia,US,37.78790447,-78.88498513,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055,20131,Nemaha,Kansas,US,39.78345387,-96.01392079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2056,31127,Nemaha,Nebraska,US,40.38514847,-95.85433992,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2057,20133,Neosho,Kansas,US,37.55862897,-95.30670046,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2058,28099,Neshoba,Mississippi,US,32.75339664,-89.11726492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2059,20135,Ness,Kansas,US,38.47974157,-99.91547333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060,5099,Nevada,Arkansas,US,33.66340119,-93.30632432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,6057,Nevada,California,US,39.30394768,-120.7627281,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2062,10003,New Castle,Delaware,US,39.57992638,-75.64054974,79,71,44,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2063,37129,New Hanover,North Carolina,US,34.25758282,-77.87075626,10,10,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2064,9009,New Haven,Connecticut,US,41.4080325,-72.93620426,127,89,41,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2065,51127,New Kent,Virginia,US,37.50694406,-76.99828634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2066,9011,New London,Connecticut,US,41.48896435,-72.10430976,9,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2067,29143,New Madrid,Missouri,US,36.59666326,-89.66070007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2068,36061,New York City,New York,US,40.76727260000001,-73.97152637,17856,14904,12305,9654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,26123,Newaygo,Michigan,US,43.554374,-85.80070107,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070,45071,Newberry,South Carolina,US,34.28629098,-81.59935761,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071,44005,Newport,Rhode Island,US,41.5642026,-71.26569799,9,9,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2072,51700,Newport News,Virginia,US,37.08166899,-76.51754109,4,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2073,5101,Newton,Arkansas,US,35.91947491,-93.21612969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2074,13217,Newton,Georgia,US,33.55514538,-83.84547140000002,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075,18111,Newton,Indiana,US,40.95610449,-87.39635768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,28101,Newton,Mississippi,US,32.40021118,-89.11843336,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077,29145,Newton,Missouri,US,36.90519407,-94.3394104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2078,48351,Newton,Texas,US,30.78548982,-93.74408813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2079,16069,Nez Perce,Idaho,US,46.32638236,-116.7500975,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,36063,Niagara,New York,US,43.19898042,-78.74777412,12,10,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2081,21181,Nicholas,Kentucky,US,38.33342292,-84.01889177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2082,54067,Nicholas,West Virginia,US,38.29617706,-80.79759588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2083,27103,Nicollet,Minnesota,US,44.35291112,-94.24710352,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2084,56027,Niobrara,Wyoming,US,43.05607708,-104.4758896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2085,18113,Noble,Indiana,US,41.39672484,-85.41966713,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086,39121,Noble,Ohio,US,39.76818851,-81.45937183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,40103,Noble,Oklahoma,US,36.38953329,-97.22928674,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,27105,Nobles,Minnesota,US,43.67434621,-95.75329576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2089,29147,Nodaway,Missouri,US,40.36079813,-94.88133008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,48353,Nolan,Texas,US,32.30365282,-100.4060208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2091,2180,Nome,Alaska,US,64.90320724,-164.0353804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2092,25021,Norfolk,Massachusetts,US,42.16073095,-71.20530408,222,129,82,75,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0
2093,51710,Norfolk,Virginia,US,36.89934014,-76.26420872,8,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,27107,Norman,Minnesota,US,47.32628443,-96.45620947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2095,2185,North Slope,Alaska,US,69.31479216,-153.4836093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,37131,Northampton,North Carolina,US,36.41736238,-77.39769443,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,42095,Northampton,Pennsylvania,US,40.75182733,-75.30471829,44,33,23,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,51131,Northampton,Virginia,US,37.34062933,-75.87751591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099,42097,Northumberland,Pennsylvania,US,40.84785433,-76.70798222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,51133,Northumberland,Virginia,US,37.89202088,-76.41949732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2101,2188,Northwest Arctic,Alaska,US,67.04919196,-159.7503946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2102,20137,Norton,Kansas,US,39.78443827,-99.90286639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2103,51720,Norton,Virginia,US,36.93357076,-82.62750411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2104,51135,Nottoway,Virginia,US,37.1435975,-78.05065922,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2105,40105,Nowata,Oklahoma,US,36.79843529,-95.61902331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2106,28103,Noxubee,Mississippi,US,33.11009499,-88.56949061,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2107,31129,Nuckolls,Nebraska,US,40.17637905,-98.04743961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2108,48355,Nueces,Texas,US,27.736286,-97.5433285,10,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2109,32023,Nye,Nevada,US,38.04264256,-116.4722702,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2110,19141,O'Brien,Iowa,US,43.08310673,-95.62474482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2111,26125,Oakland,Michigan,US,42.66090111,-83.38595416,543,428,329,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2112,47131,Obion,Tennessee,US,36.35732446,-89.14921589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2113,34029,Ocean,New Jersey,US,39.8895449,-74.28089251,222,180,144,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2114,26127,Oceana,Michigan,US,43.64124435,-86.26726673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
